Agency,Site,Site AQS,Param,Param AQS,POC,Method,Duration,Date (LST),Unit,Concentration
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/19/2018,UG/M3,4.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/20/2018,UG/M3,4.2
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/21/2018,UG/M3,2.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/22/2018,UG/M3,2.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/23/2018,UG/M3,1.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/24/2018,UG/M3,3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/25/2018,UG/M3,2
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/26/2018,UG/M3,2.5
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/27/2018,UG/M3,2.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/28/2018,UG/M3,3.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/29/2018,UG/M3,3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,6/30/2018,UG/M3,2.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/2/2018,UG/M3,2.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/3/2018,UG/M3,3.3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/4/2018,UG/M3,8.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/5/2018,UG/M3,4.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/6/2018,UG/M3,2.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/7/2018,UG/M3,2.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/8/2018,UG/M3,2.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/9/2018,UG/M3,3.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/10/2018,UG/M3,2.6
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/11/2018,UG/M3,2.5
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/12/2018,UG/M3,3.3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/13/2018,UG/M3,4.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/14/2018,UG/M3,3.2
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/15/2018,UG/M3,4.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/16/2018,UG/M3,5.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/17/2018,UG/M3,4.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/18/2018,UG/M3,2.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/19/2018,UG/M3,2.6
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/20/2018,UG/M3,2.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/21/2018,UG/M3,2.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/22/2018,UG/M3,3.6
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/23/2018,UG/M3,5.3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/24/2018,UG/M3,5.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/25/2018,UG/M3,4.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/26/2018,UG/M3,4.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/27/2018,UG/M3,3.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/28/2018,UG/M3,3.5
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/29/2018,UG/M3,5.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/30/2018,UG/M3,4.3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,7/31/2018,UG/M3,5.6
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/1/2018,UG/M3,5.5
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/2/2018,UG/M3,2.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/3/2018,UG/M3,1.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/4/2018,UG/M3,2.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/5/2018,UG/M3,3.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/6/2018,UG/M3,3.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/7/2018,UG/M3,5.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/8/2018,UG/M3,5.8
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/9/2018,UG/M3,6.6
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/10/2018,UG/M3,2.3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/11/2018,UG/M3,2.2
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/12/2018,UG/M3,2.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/13/2018,UG/M3,5.4
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/14/2018,UG/M3,27.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/15/2018,UG/M3,23.3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/16/2018,UG/M3,17
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/17/2018,UG/M3,4.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/18/2018,UG/M3,9.7
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/19/2018,UG/M3,23.2
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/20/2018,UG/M3,40.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/21/2018,UG/M3,45
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/22/2018,UG/M3,35
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/23/2018,UG/M3,27.5
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/24/2018,UG/M3,3.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/25/2018,UG/M3,7.9
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/26/2018,UG/M3,4.1
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/27/2018,UG/M3,3
OR1,Corvallis - Circle Blvd.,410030013,PM2.5-88502,88502,3,,24 Hrs,8/28/2018,UG/M3,5.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,5/30/2018,UG/M3,1.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,5/31/2018,UG/M3,1.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/1/2018,UG/M3,1.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/2/2018,UG/M3,2.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/3/2018,UG/M3,2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/4/2018,UG/M3,1.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/5/2018,UG/M3,1.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/6/2018,UG/M3,1.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/7/2018,UG/M3,1.7
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/8/2018,UG/M3,2.7
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/9/2018,UG/M3,1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/10/2018,UG/M3,1.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/11/2018,UG/M3,1.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/12/2018,UG/M3,2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/13/2018,UG/M3,1.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/14/2018,UG/M3,2.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/15/2018,UG/M3,5.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/16/2018,UG/M3,5.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/17/2018,UG/M3,5.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/18/2018,UG/M3,5.7
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/19/2018,UG/M3,7.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/20/2018,UG/M3,6.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/21/2018,UG/M3,4.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/22/2018,UG/M3,5.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/23/2018,UG/M3,4.7
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/24/2018,UG/M3,5.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/25/2018,UG/M3,4.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/26/2018,UG/M3,4.9
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/27/2018,UG/M3,5.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/28/2018,UG/M3,5.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/29/2018,UG/M3,5.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,6/30/2018,UG/M3,4.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/1/2018,UG/M3,4.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/2/2018,UG/M3,4.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/3/2018,UG/M3,5.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/4/2018,UG/M3,7.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/5/2018,UG/M3,5.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/6/2018,UG/M3,4.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/7/2018,UG/M3,5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/8/2018,UG/M3,5.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/9/2018,UG/M3,5.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/10/2018,UG/M3,5.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/11/2018,UG/M3,5.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/12/2018,UG/M3,6.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/13/2018,UG/M3,7.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/14/2018,UG/M3,6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/15/2018,UG/M3,6.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/16/2018,UG/M3,7.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/17/2018,UG/M3,6.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/18/2018,UG/M3,5.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/19/2018,UG/M3,5.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/20/2018,UG/M3,5.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/21/2018,UG/M3,5.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/22/2018,UG/M3,6.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/23/2018,UG/M3,8.9
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/24/2018,UG/M3,9.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/25/2018,UG/M3,7.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/26/2018,UG/M3,7.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/27/2018,UG/M3,6.1
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/28/2018,UG/M3,6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/29/2018,UG/M3,6.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/30/2018,UG/M3,6.7
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,7/31/2018,UG/M3,7.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/1/2018,UG/M3,7.7
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/2/2018,UG/M3,5.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/3/2018,UG/M3,4.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/4/2018,UG/M3,5.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/5/2018,UG/M3,6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/6/2018,UG/M3,6.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/7/2018,UG/M3,8.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/8/2018,UG/M3,8.9
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/9/2018,UG/M3,11.6
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/10/2018,UG/M3,7.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/11/2018,UG/M3,4.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/12/2018,UG/M3,5.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/13/2018,UG/M3,7.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/14/2018,UG/M3,14.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/15/2018,UG/M3,16.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/16/2018,UG/M3,15.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/17/2018,UG/M3,6.9
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/18/2018,UG/M3,8.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/19/2018,UG/M3,15.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/20/2018,UG/M3,30.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/21/2018,UG/M3,38
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/22/2018,UG/M3,28.5
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/23/2018,UG/M3,26.3
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/24/2018,UG/M3,5.8
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/25/2018,UG/M3,11.4
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/26/2018,UG/M3,9
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/27/2018,UG/M3,5.2
OR2,Cottage Grove City Shops,410399004,PM2.5-88502,88502,1,,24 Hrs,8/28/2018,UG/M3,12
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,5/30/2018,UG/M3,4.1
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,5/31/2018,UG/M3,4.1
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/1/2018,UG/M3,4.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/2/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/3/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/4/2018,UG/M3,4.1
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/5/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/6/2018,UG/M3,6.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/7/2018,UG/M3,4.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/8/2018,UG/M3,4.8
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/9/2018,UG/M3,3.8
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/10/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/11/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/12/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/13/2018,UG/M3,3.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/14/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/15/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/16/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/17/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/18/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/19/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/20/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/21/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/22/2018,UG/M3,4.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/23/2018,UG/M3,3.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/24/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/25/2018,UG/M3,3.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/26/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/27/2018,UG/M3,3.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/28/2018,UG/M3,3.8
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/29/2018,UG/M3,3.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,6/30/2018,UG/M3,3.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/1/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/2/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/3/2018,UG/M3,3.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/4/2018,UG/M3,3.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/5/2018,UG/M3,4.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/6/2018,UG/M3,4.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/7/2018,UG/M3,3.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/8/2018,UG/M3,4
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/9/2018,UG/M3,5.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/10/2018,UG/M3,3.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/11/2018,UG/M3,4.1
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/12/2018,UG/M3,3.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/13/2018,UG/M3,3.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/14/2018,UG/M3,4.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/15/2018,UG/M3,4.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/16/2018,UG/M3,4.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/17/2018,UG/M3,5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/18/2018,UG/M3,6.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/19/2018,UG/M3,5.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/20/2018,UG/M3,5.1
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/21/2018,UG/M3,6.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/22/2018,UG/M3,4.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/23/2018,UG/M3,5.1
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/24/2018,UG/M3,5.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/25/2018,UG/M3,5.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/26/2018,UG/M3,5.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/27/2018,UG/M3,7.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/28/2018,UG/M3,8.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/29/2018,UG/M3,9.3
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/30/2018,UG/M3,10.4
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,7/31/2018,UG/M3,13.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/1/2018,UG/M3,12.9
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/2/2018,UG/M3,7.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/3/2018,UG/M3,5.2
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/4/2018,UG/M3,5.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/5/2018,UG/M3,10
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/6/2018,UG/M3,8.6
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/7/2018,UG/M3,10.5
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/8/2018,UG/M3,11.7
ID1,Cottonwood E-sampler,160491012,PM2.5-88502,88502,3,,24 Hrs,8/9/2018,UG/M3,16.4
